file_preffix,edit_costs,relaxed_compression,ged_method,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,k_complexity_a,k_complexity_b,gedlib_runtime_initial,spanning_arb_runtime,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,62,945,14030,5323,0.495768,0.003092,69,21,1.416667,1,4,1,13.681159,24,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,62,931,14030,5323,0.492645,0.003171,69,21,1.416667,1,3,1,11.449275,19,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,62,925,14030,5323,0.497432,0.003042,69,20,1.387755,1,3,1,12.478261,20,,,,,
mao,modified,false,branch_uniform,1,1,1,1,62,761,14030,5323,0.484066,0.003133,69,24,1.511111,1,4,1,9.681159,15,,,,,
mao,modified,false,branch_uniform,1,1,1,1,62,764,14030,5323,0.490608,0.003641,69,24,1.511111,1,4,1,10.173913,16,,,,,
mao,modified,false,branch_uniform,1,1,1,1,62,760,14030,5323,0.484141,0.00307,69,23,1.478261,1,4,1,9.594203,15,,,,,
mao,modified,false,branch_uniform,1,1,1,1,62,764,14030,5323,0.491067,0.003055,69,24,1.511111,1,3,1,9.956522,16,,,,,
mao,modified,false,branch_uniform,1,1,1,1,62,765,14030,5323,0.484989,0.002974,69,27,1.619048,1,4,1,9.724638,15,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,67,921,14030,5323,0.530278,0.031127,69,20,1.387755,1,3,1,11.724638,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,67,921,14030,5323,0.524413,0.002682,69,20,1.387755,1,3,1,11.724638,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,67,921,14030,5323,0.531617,0.00318,69,20,1.387755,1,3,1,11.724638,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,67,921,14030,5323,0.526522,0.003658,69,20,1.387755,1,3,1,11.724638,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,67,921,14030,5323,0.523515,0.003041,69,20,1.387755,1,3,1,11.724638,21,,,,,
mao,modified,false,branch_uniform,1,1,1,1,67,756,14030,5323,0.526897,0.003681,69,27,1.619048,1,4,1,9.478261,15,,,,,
mao,modified,false,branch_uniform,1,1,1,1,67,756,14030,5323,0.519993,0.003832,69,27,1.619048,1,4,1,9.478261,15,,,,,
mao,modified,false,branch_uniform,1,1,1,1,67,756,14030,5323,0.525803,0.003266,69,27,1.619048,1,4,1,9.478261,15,,,,,
mao,modified,false,branch_uniform,1,1,1,1,67,756,14030,5323,0.518713,0.002914,69,27,1.619048,1,4,1,9.478261,15,,,,,
mao,modified,false,branch_uniform,1,1,1,1,67,756,14030,5323,0.527992,0.003626,69,27,1.619048,1,4,1,9.478261,15,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,9,6069,23880,8928,0.126981,0.021131,95,32,1.492063,1,4,1,13.610526,23,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,9,6100,23880,8928,0.124911,0.003457,95,35,1.566667,1,5,1,18.031579,32,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,9,6315,23880,8928,0.122135,0.003737,95,33,1.516129,1,3,1,14.505263,28,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,9,6233,23880,8928,0.128396,0.003209,95,31,1.46875,1,3,1,18.621053,32,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,9,6137,23880,8928,0.120938,0.002915,95,35,1.566667,1,6,1,13.736842,26,,,,,
pah,modified,false,branch_uniform,1,1,1,1,9,5408,23880,8928,0.118753,0.003216,95,34,1.540984,1,4,1,10.105263,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,9,5671,23880,8928,0.121962,0.003041,95,36,1.59322,1,4,1,13.042105,26,,,,,
pah,modified,false,branch_uniform,1,1,1,1,9,5585,23880,8928,0.121752,0.003776,95,35,1.566667,1,5,1,11.789474,23,,,,,
pah,modified,false,branch_uniform,1,1,1,1,9,5341,23880,8928,0.121194,0.003697,95,43,1.807692,1,4,1,15.452632,24,,,,,
pah,modified,false,branch_uniform,1,1,1,1,9,5579,23880,8928,0.121991,0.003184,95,36,1.59322,1,4,1,13.136842,27,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,19,5664,23880,8928,0.247693,0.019212,95,34,1.540984,1,5,1,16.136842,27,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,19,5661,23880,8928,0.23296,0.003937,95,39,1.678571,1,5,1,18.863158,39,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,19,5717,23880,8928,0.230309,0.003649,95,40,1.709091,1,5,1,9.147368,18,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,19,5814,23880,8928,0.2312,0.003064,95,35,1.566667,1,4,1,15.831579,29,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,19,5586,23880,8928,0.234279,0.003065,95,36,1.59322,1,4,1,11.884211,25,,,,,
pah,modified,false,branch_uniform,1,1,1,1,19,4730,23880,8928,0.225304,0.003741,95,40,1.709091,1,4,1,8.494737,14,,,,,
pah,modified,false,branch_uniform,1,1,1,1,19,4842,23880,8928,0.227899,0.003325,95,39,1.678571,1,4,1,14.221053,27,,,,,
pah,modified,false,branch_uniform,1,1,1,1,19,4862,23880,8928,0.22693,0.003203,95,45,1.88,1,5,1,12.178947,22,,,,,
pah,modified,false,branch_uniform,1,1,1,1,19,4615,23880,8928,0.235924,0.00327,95,43,1.807692,1,5,1,11.989474,22,,,,,
pah,modified,false,branch_uniform,1,1,1,1,19,4834,23880,8928,0.226057,0.00388,95,36,1.59322,1,5,1,9.842105,15,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,28,5285,23880,8928,0.32581,0.021303,95,35,1.566667,1,4,1,13.515789,26,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,28,5448,23880,8928,0.335322,0.003819,95,37,1.62069,1,4,1,9.621053,18,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,28,5332,23880,8928,0.326447,0.002968,95,35,1.566667,1,3,1,13.063158,21,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,28,5409,23880,8928,0.325193,0.003221,95,36,1.59322,1,5,1,10.105263,20,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,28,5322,23880,8928,0.331302,0.003183,95,37,1.62069,1,3,1,11.621053,21,,,,,
pah,modified,false,branch_uniform,1,1,1,1,28,4469,23880,8928,0.320885,0.003424,95,44,1.843137,1,10,1,7.410526,14,,,,,
pah,modified,false,branch_uniform,1,1,1,1,28,4393,23880,8928,0.324136,0.003368,95,39,1.678571,1,6,1,8.894737,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,28,4427,23880,8928,0.330841,0.003366,95,36,1.59322,1,3,1,10.010526,21,,,,,
pah,modified,false,branch_uniform,1,1,1,1,28,4549,23880,8928,0.327899,0.003641,95,37,1.62069,1,5,1,9.263158,17,,,,,
pah,modified,false,branch_uniform,1,1,1,1,28,4402,23880,8928,0.321847,0.00347,95,37,1.62069,1,5,1,11.378947,21,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,38,5127,23880,8928,0.439818,0.004005,95,37,1.62069,1,4,1,11.926316,21,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,38,5131,23880,8928,0.432509,0.003742,95,31,1.46875,1,5,1,14.473684,25,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,38,5162,23880,8928,0.441993,0.003548,95,34,1.540984,1,4,1,10.8,20,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,38,5171,23880,8928,0.446097,0.003243,95,38,1.649123,1,5,1,13.978947,23,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,38,5054,23880,8928,0.435586,0.003331,95,42,1.773585,1,5,1,13.105263,23,,,,,
pah,modified,false,branch_uniform,1,1,1,1,38,4051,23880,8928,0.428563,0.00326,95,44,1.843137,1,7,1,7.452632,17,,,,,
pah,modified,false,branch_uniform,1,1,1,1,38,4034,23880,8928,1.358624,0.002906,95,36,1.59322,1,5,1,11.157895,20,,,,,
pah,modified,false,branch_uniform,1,1,1,1,38,3930,23880,8928,0.430616,0.003705,95,40,1.709091,1,4,1,9.642105,20,,,,,
pah,modified,false,branch_uniform,1,1,1,1,38,4139,23880,8928,0.436899,0.003437,95,40,1.709091,1,5,1,7.936842,13,,,,,
pah,modified,false,branch_uniform,1,1,1,1,38,4028,23880,8928,0.431138,0.003946,95,36,1.59322,1,5,1,8.631579,18,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,47,5019,23880,8928,0.533168,0.015817,95,34,1.540984,1,4,1,14.642105,28,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,47,5025,23880,8928,0.52791,0.003226,95,34,1.540984,1,4,1,10.915789,21,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,47,5002,23880,8928,0.536509,0.003815,95,34,1.540984,1,4,1,17.031579,28,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,47,5008,23880,8928,0.533207,0.003413,95,33,1.516129,1,3,1,10.536842,25,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,47,5182,23880,8928,0.539192,0.003529,95,42,1.773585,1,4,1,7.136842,16,,,,,
pah,modified,false,branch_uniform,1,1,1,1,47,3874,23880,8928,0.526262,0.003293,95,44,1.843137,1,7,1,6.347368,13,,,,,
pah,modified,false,branch_uniform,1,1,1,1,47,3745,23880,8928,0.532035,0.002867,95,45,1.88,1,6,1,6.326316,13,,,,,
pah,modified,false,branch_uniform,1,1,1,1,47,3788,23880,8928,0.532291,0.003127,95,40,1.709091,1,7,1,9.389474,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,47,3895,23880,8928,0.526987,0.00363,95,43,1.807692,1,6,1,6.852632,15,,,,,
pah,modified,false,branch_uniform,1,1,1,1,47,3872,23880,8928,0.534738,0.00537,95,44,1.843137,1,6,1,7.757895,15,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,57,4849,23880,8928,0.722482,0.017462,95,34,1.540984,1,5,1,10.484211,20,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,57,4792,23880,8928,0.765637,0.003537,95,35,1.566667,1,3,1,14.452632,28,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,57,4976,23880,8928,0.648027,0.003555,95,38,1.649123,1,5,1,8.842105,16,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,57,4817,23880,8928,0.64505,0.003955,95,34,1.540984,1,4,1,13.347368,25,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,57,4897,23880,8928,0.531186,0.003575,95,32,1.492063,1,4,1,11.547368,23,,,,,
pah,modified,false,branch_uniform,1,1,1,1,57,3668,23880,8928,0.46468,0.003171,95,43,1.807692,1,5,1,6.652632,13,,,,,
pah,modified,false,branch_uniform,1,1,1,1,57,3693,23880,8928,0.434707,0.003236,95,41,1.740741,1,7,1,5.536842,10,,,,,
pah,modified,false,branch_uniform,1,1,1,1,57,3540,23880,8928,0.430292,0.003062,95,47,1.958333,1,5,1,7.294737,16,,,,,
pah,modified,false,branch_uniform,1,1,1,1,57,3554,23880,8928,0.447647,0.003322,95,42,1.773585,1,4,1,8.705263,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,57,3515,23880,8928,0.428006,0.003198,95,40,1.709091,1,5,1,8.978947,17,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,66,4864,23880,8928,0.505171,0.01686,95,35,1.566667,1,4,1,10.842105,20,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,66,4799,23880,8928,0.548164,0.003638,95,34,1.540984,1,4,1,12.252632,22,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,66,4831,23880,8928,0.521141,0.00336,95,35,1.566667,1,4,1,12.2,20,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,66,4749,23880,8928,0.509088,0.003253,95,34,1.540984,1,4,1,9.789474,20,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,66,4872,23880,8928,0.49766,0.003173,95,30,1.446154,1,5,1,11.073684,18,,,,,
pah,modified,false,branch_uniform,1,1,1,1,66,3527,23880,8928,0.497702,0.003559,95,41,1.740741,1,6,1,5.863158,13,,,,,
pah,modified,false,branch_uniform,1,1,1,1,66,3482,23880,8928,0.491421,0.00368,95,43,1.807692,1,5,1,6.494737,13,,,,,
pah,modified,false,branch_uniform,1,1,1,1,66,3600,23880,8928,0.498549,0.00552,95,41,1.740741,1,5,1,7.463158,14,,,,,
pah,modified,false,branch_uniform,1,1,1,1,66,3465,23880,8928,0.488123,0.003021,95,41,1.740741,1,5,1,8.284211,15,,,,,
pah,modified,false,branch_uniform,1,1,1,1,66,3434,23880,8928,0.499788,0.003638,95,42,1.773585,1,4,1,6.873684,13,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,76,4704,23880,8928,0.570698,0.021594,95,32,1.492063,1,4,1,13.242105,22,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,76,4696,23880,8928,0.608847,0.003609,95,32,1.492063,1,4,1,10.189474,21,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,76,4684,23880,8928,0.570493,0.003985,95,33,1.516129,1,3,1,11.052632,22,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,76,4718,23880,8928,0.576791,0.003555,95,32,1.492063,1,3,1,18.136842,36,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,76,4659,23880,8928,0.573578,0.003193,95,35,1.566667,1,4,1,17.431579,32,,,,,
pah,modified,false,branch_uniform,1,1,1,1,76,3424,23880,8928,0.559584,0.003257,95,46,1.918367,1,5,1,8.589474,15,,,,,
pah,modified,false,branch_uniform,1,1,1,1,76,3258,23880,8928,0.567023,0.003216,95,44,1.843137,1,5,1,6.473684,15,,,,,
pah,modified,false,branch_uniform,1,1,1,1,76,3247,23880,8928,0.56033,0.003202,95,40,1.709091,1,5,1,6.136842,12,,,,,
pah,modified,false,branch_uniform,1,1,1,1,76,3376,23880,8928,0.576455,0.003163,95,43,1.807692,1,5,1,6.042105,12,,,,,
pah,modified,false,branch_uniform,1,1,1,1,76,3234,23880,8928,0.570336,0.003568,95,42,1.773585,1,6,1,9.610526,22,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,85,4677,23880,8928,0.636821,0.015861,95,30,1.446154,1,4,1,12.589474,26,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,85,4664,23880,8928,0.702056,0.003459,95,31,1.46875,1,4,1,11.873684,23,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,85,4636,23880,8928,0.641675,0.003378,95,32,1.492063,1,3,1,16.094737,28,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,85,4653,23880,8928,0.633774,0.003767,95,33,1.516129,1,4,1,17.936842,32,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,85,4644,23880,8928,0.640807,0.003646,95,31,1.46875,1,3,1,15.473684,28,,,,,
pah,modified,false,branch_uniform,1,1,1,1,85,3211,23880,8928,0.628739,0.00319,95,44,1.843137,1,5,1,6.568421,12,,,,,
pah,modified,false,branch_uniform,1,1,1,1,85,3197,23880,8928,0.627281,0.003193,95,47,1.958333,1,5,1,7.663158,16,,,,,
pah,modified,false,branch_uniform,1,1,1,1,85,3241,23880,8928,0.638263,0.003364,95,44,1.843137,1,5,1,8.810526,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,85,3211,23880,8928,0.638231,0.003742,95,45,1.88,1,5,1,6.536842,12,,,,,
pah,modified,false,branch_uniform,1,1,1,1,85,3204,23880,8928,0.627549,0.003452,95,43,1.807692,1,5,1,9.6,20,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,93,4617,23880,8928,0.803261,0.010157,95,30,1.446154,1,4,1,17.126316,36,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,93,4617,23880,8928,0.696773,0.002981,95,30,1.446154,1,4,1,17.126316,36,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,93,4617,23880,8928,0.689194,0.003376,95,30,1.446154,1,4,1,17.126316,36,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,93,4617,23880,8928,0.694448,0.003453,95,30,1.446154,1,4,1,17.126316,36,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,93,4617,23880,8928,0.701811,0.003177,95,30,1.446154,1,4,1,17.126316,36,,,,,
pah,modified,false,branch_uniform,1,1,1,1,93,3156,23880,8928,0.696901,0.0032,95,43,1.807692,1,5,1,8.663158,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,93,3156,23880,8928,0.676123,0.003394,95,43,1.807692,1,5,1,8.663158,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,93,3156,23880,8928,0.685343,0.003258,95,43,1.807692,1,5,1,8.663158,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,93,3156,23880,8928,0.711248,0.003093,95,43,1.807692,1,5,1,8.663158,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,93,3156,23880,8928,0.679418,0.003351,95,43,1.807692,1,5,1,8.663158,19,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,18,3533,8647,5602,0.147078,0.003845,184,67,1.564103,1,4,1,16.293478,29,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,18,3287,8647,5602,0.154144,0.004159,184,71,1.619469,1,5,1,20.48913,32,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,36,3045,8647,5602,0.348705,0.003717,184,57,1.440945,1,5,1,24.429348,44,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,36,2887,8647,5602,0.290694,0.003983,184,65,1.537815,1,5,1,20.277174,36,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,55,2803,8647,5602,0.443245,0.004537,184,69,1.591304,1,5,1,15.722826,29,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,55,2626,8647,5602,0.428422,0.004497,184,61,1.487805,1,4,1,19.201087,29,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,73,2708,8647,5602,0.575938,0.003341,184,61,1.487805,1,4,1,28.679348,53,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,73,2482,8647,5602,0.557667,0.003639,184,66,1.550847,1,5,1,21.173913,35,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,92,2638,8647,5602,0.718687,0.003548,184,66,1.550847,1,5,1,21.190217,37,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,92,2443,8647,5602,0.701937,0.0038,184,65,1.537815,1,4,1,14.244565,25,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,110,2480,8647,5602,0.84804,0.004175,184,65,1.537815,1,4,1,20.961957,44,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,110,2339,8647,5602,0.833734,0.004476,184,64,1.525,1,4,1,15.152174,27,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,128,2408,8647,5602,0.981219,0.004382,184,59,1.464,1,5,1,18.48913,32,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,128,2276,8647,5602,1.01657,0.00401,184,55,1.418605,1,4,1,22.836957,45,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,147,2381,8647,5602,1.12641,0.003966,184,63,1.512397,1,4,1,23.217391,40,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,147,2229,8647,5602,1.105448,0.004644,184,57,1.440945,1,5,1,29.48913,50,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,165,2365,8647,5602,1.259265,0.003982,184,54,1.407692,1,4,1,24.945652,47,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,165,2197,8647,5602,1.245378,0.004152,184,58,1.452381,1,5,1,20.434783,38,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,182,2335,8647,5602,1.363743,0.00416,184,61,1.487805,1,5,1,17.842391,32,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,182,2181,8647,5602,1.340694,0.004309,184,57,1.440945,1,5,1,22.298913,41,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,6,1822,14030,5323,0.050223,0.003143,69,21,1.416667,1,3,1,16.028986,31,,,,,
mao,modified,false,branch_uniform,1,1,1,1,6,1528,14030,5323,0.044067,0.003112,69,22,1.446809,1,3,1,8.42029,17,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,13,1375,14030,5323,0.115775,0.003637,69,24,1.511111,1,5,1,11.811594,19,,,,,
mao,modified,false,branch_uniform,1,1,1,1,13,1126,14030,5323,0.115312,0.004119,69,27,1.619048,1,7,1,6.434783,11,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,20,1140,14030,5323,0.169097,0.003356,69,24,1.511111,1,4,1,11.391304,21,,,,,
mao,modified,false,branch_uniform,1,1,1,1,20,1071,14030,5323,0.17228,0.003338,69,23,1.478261,1,4,1,11.202899,18,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,27,1044,14030,5323,0.220405,0.003695,69,25,1.545455,1,4,1,12.985507,24,,,,,
mao,modified,false,branch_uniform,1,1,1,1,27,873,14030,5323,0.218737,0.003156,69,25,1.545455,1,4,1,7.492754,16,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,34,1015,14030,5323,0.275355,0.00372,69,21,1.416667,1,4,1,17.115942,29,,,,,
mao,modified,false,branch_uniform,1,1,1,1,34,876,14030,5323,0.271626,0.003065,69,22,1.446809,1,3,1,10.73913,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,41,1001,14030,5323,0.327263,0.003202,69,21,1.416667,1,4,1,9.985507,19,,,,,
mao,modified,false,branch_uniform,1,1,1,1,41,861,14030,5323,0.322665,0.002985,69,28,1.658537,1,5,1,9.985507,16,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,48,958,14030,5323,0.379904,0.003259,69,24,1.511111,1,4,1,8.231884,14,,,,,
mao,modified,false,branch_uniform,1,1,1,1,48,801,14030,5323,0.377087,0.003481,69,27,1.619048,1,3,1,9.115942,15,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,55,935,14030,5323,0.440702,0.003248,69,21,1.416667,1,3,1,11.202899,21,,,,,
mao,modified,false,branch_uniform,1,1,1,1,55,822,14030,5323,0.429889,0.003144,69,22,1.446809,1,3,1,13.724638,24,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,62,931,14030,5323,0.491647,0.003837,69,22,1.446809,1,3,1,14.115942,22,,,,,
mao,modified,false,branch_uniform,1,1,1,1,62,765,14030,5323,0.482229,0.003036,69,23,1.478261,1,4,1,10.086957,16,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,67,921,14030,5323,0.531169,0.003372,69,20,1.387755,1,3,1,11.724638,21,,,,,
mao,modified,false,branch_uniform,1,1,1,1,67,756,14030,5323,0.518602,0.003411,69,27,1.619048,1,4,1,9.478261,15,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,9,6195,23880,8928,0.124266,0.003354,95,30,1.446154,1,5,1,16.115789,24,,,,,
pah,modified,false,branch_uniform,1,1,1,1,9,5402,23880,8928,0.117161,0.002715,95,37,1.62069,1,4,1,15.147368,26,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,19,5816,23880,8928,0.225023,0.003426,95,39,1.678571,1,5,1,10.715789,18,,,,,
pah,modified,false,branch_uniform,1,1,1,1,19,4705,23880,8928,0.230643,0.002824,95,42,1.773585,1,5,1,12.863158,25,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,28,5464,23880,8928,0.320955,0.003418,95,35,1.566667,1,5,1,9.021053,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,28,4362,23880,8928,0.316769,0.003471,95,43,1.807692,1,4,1,7.736842,16,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,38,5221,23880,8928,0.295434,0.003445,95,40,1.709091,1,4,1,16.789474,30,,,,,
pah,modified,false,branch_uniform,1,1,1,1,38,3945,23880,8928,0.285453,0.003407,95,43,1.807692,1,6,1,7.789474,14,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,47,4956,23880,8928,0.352915,0.003269,95,34,1.540984,1,4,1,10.042105,22,,,,,
pah,modified,false,branch_uniform,1,1,1,1,47,3898,23880,8928,0.522059,0.002979,95,43,1.807692,1,4,1,8.242105,16,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,57,5015,23880,8928,0.635606,0.00389,95,32,1.492063,1,4,1,16.915789,32,,,,,
pah,modified,false,branch_uniform,1,1,1,1,57,3615,23880,8928,0.685707,0.003339,95,45,1.88,1,5,1,6.515789,11,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,66,4808,23880,8928,0.971124,0.003104,95,30,1.446154,1,4,1,10.210526,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,66,3443,23880,8928,0.862292,0.003384,95,43,1.807692,1,5,1,6.442105,11,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,76,4721,23880,8928,0.844991,0.00273,95,34,1.540984,1,4,1,12.694737,22,,,,,
pah,modified,false,branch_uniform,1,1,1,1,76,3265,23880,8928,1.007601,0.003234,95,42,1.773585,1,4,1,7.568421,15,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,85,4645,23880,8928,1.392134,0.003991,95,30,1.446154,1,4,1,19.989474,39,,,,,
pah,modified,false,branch_uniform,1,1,1,1,85,3208,23880,8928,1.265689,0.003341,95,43,1.807692,1,5,1,8.378947,19,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,93,4617,23880,8928,1.376955,0.003373,95,30,1.446154,1,4,1,17.126316,36,,,,,
pah,modified,false,branch_uniform,1,1,1,1,93,3156,23880,8928,1.028215,0.003632,95,43,1.807692,1,5,1,8.663158,19,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,18,3384,8647,5602,0.224996,0.003795,184,66,1.550847,1,5,1,16.782609,39,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,18,3436,8647,5602,0.214771,0.003372,184,66,1.550847,1,4,1,15.206522,26,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,18,3377,8647,5602,0.214992,0.004101,184,60,1.475806,1,4,1,20.961957,37,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,18,3204,8647,5602,0.234893,0.003439,184,63,1.512397,1,5,1,20.402174,33,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,18,3280,8647,5602,0.207491,0.00401,184,71,1.619469,1,5,1,11.880435,18,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,18,3200,8647,5602,0.219026,0.003994,184,67,1.564103,1,4,1,21.733696,38,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,36,3017,8647,5602,0.398925,0.004284,184,59,1.464,1,4,1,27.277174,54,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,36,2951,8647,5602,0.441656,0.004073,184,74,1.663636,1,5,1,24.766304,51,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,36,3049,8647,5602,0.399699,0.003905,184,68,1.577586,1,5,1,19.293478,37,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,36,2907,8647,5602,0.401315,0.003437,184,65,1.537815,1,6,1,25.25,39,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,36,2889,8647,5602,0.395965,0.003878,184,66,1.550847,1,5,1,23.429348,41,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,36,2887,8647,5602,0.404135,0.003871,184,65,1.537815,1,3,1,28.233696,47,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,55,2739,8647,5602,0.604087,0.0031,184,69,1.591304,1,5,1,17.065217,28,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,55,2782,8647,5602,0.602664,0.003564,184,66,1.550847,1,4,1,29.809783,53,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,55,2781,8647,5602,0.594017,0.00366,184,64,1.525,1,5,1,28.804348,61,,,,,
